datetime,forecast,Номер скважины
1992-05-27,16.80116322151207,1
1992-05-28,17.382836854937672,1
1992-05-29,17.52766437825149,1
1992-05-30,17.095142427148726,1
1992-05-31,17.067050282795236,1
1992-06-01,17.03015919577861,1
1992-06-02,17.41411235070809,1
1992-06-03,17.37578098995555,1
1992-06-04,16.90312081267904,1
1992-06-05,16.840126441443847,1
1992-06-06,17.192036616006032,1
1992-06-07,16.88239696156813,1
1992-06-08,16.82281762199356,1
1992-06-09,17.61644316906029,1
1992-06-10,17.303944007057577,1
1992-06-11,17.098177924451576,1
1992-06-12,16.968510260671266,1
1992-06-13,16.82043803082182,1
1992-06-14,17.08312543704156,1
1992-06-15,17.153361487728333,1
1992-06-16,17.30735654510653,1
1992-06-17,16.595872247973432,1
1992-06-18,16.856256963593744,1
1992-06-19,17.21342525961198,1
1992-06-20,16.7577277056071,1
1992-06-21,17.11118498857327,1
1992-06-22,17.260756924671814,1
1992-06-23,16.49433016655979,1
1992-06-24,16.220839374525447,1
1992-06-25,16.016401957548933,1
1992-06-26,16.728995111334303,1
1992-06-27,16.892511055159222,1
1992-06-28,17.092029196958062,1
1992-06-29,17.141662390852755,1
1992-06-30,17.717071804233814,1
1992-07-01,17.613905120864324,1
1992-07-02,17.4510904853851,1
1992-07-03,16.156627218093284,1
1992-07-04,16.292209469130817,1
1992-07-05,17.164431124517684,1
1992-07-06,16.85809956570187,1
1992-07-07,16.75701587091896,1
1992-07-08,15.730565099838408,1
1992-07-09,16.93028019661509,1
1992-04-11,17.72652343646892,2
1992-04-12,18.05902871764889,2
1992-04-13,17.52097195632725,2
1992-04-14,18.015095720540536,2
1992-04-15,17.930141091068073,2
1992-04-16,17.33821151605288,2
1992-04-17,18.025963192843918,2
1992-04-18,18.109220419007826,2
1992-04-19,17.447626508942406,2
1992-04-20,17.90295714699497,2
1992-04-21,18.250950805285434,2
1992-04-22,17.90179314376036,2
1992-04-23,18.652089815161897,2
1992-04-24,18.989375789586283,2
1992-04-25,21.362301280304845,2
1992-04-26,21.93496094918996,2
1992-04-27,22.023566955836046,2
1992-04-28,22.292665598217155,2
1992-04-29,22.935376189339852,2
1992-04-30,22.552447377686033,2
1992-05-01,22.414702713006427,2
1992-05-02,22.942574990051558,2
1992-05-03,24.507364219736044,2
1992-05-04,24.837716999028924,2
1992-05-05,25.378649891357703,2
1992-05-06,26.39206471089116,2
1992-05-07,26.747444691451886,2
1992-05-08,26.861737324586112,2
1992-05-09,26.86362950549787,2
1992-05-10,26.03938379664116,2
1992-05-11,27.58523644253662,2
1992-05-12,28.107560910374094,2
1992-05-13,28.256823201217788,2
1992-05-14,29.658927032006652,2
1992-05-15,29.547967535232573,2
1992-05-16,29.20096034030972,2
1992-05-17,28.820764058424178,2
1992-05-18,30.212464020696967,2
1992-05-19,30.04324533015246,2
1992-05-20,30.199352801748056,2
1992-05-21,30.13574849305116,2
1992-05-22,30.143246615712158,2
1992-05-23,30.177811373240026,2
1992-05-24,29.120360305336657,2
1992-05-25,30.28274709814588,2
1992-05-26,30.170502539564506,2
1992-05-27,29.85143050275664,2
1992-05-28,30.139754681847137,2
1992-05-29,30.184784926576974,2
1992-05-30,29.872638750536062,2
1992-05-31,29.833913642734466,2
1992-06-01,30.11080045041616,2
1992-06-02,29.863960924584262,2
1992-06-03,29.79389953595353,2
1992-06-04,29.50609706020665,2
1992-06-05,29.42136082364571,2
1992-06-06,27.672029385258924,2
1992-06-07,27.785405645378443,2
1992-06-08,29.775925760364377,2
1992-06-09,29.41479312906791,2
1992-06-10,28.891146237291522,2
1992-06-11,28.651620069641375,2
1992-06-12,29.68054323656675,2
1992-06-13,30.06940737545686,2
1992-06-14,28.033787859394533,2
1992-06-15,30.158316104149424,2
1992-06-16,30.455689611570655,2
1992-06-17,28.42287041159764,2
1992-06-18,28.311079416172227,2
1992-06-19,28.99884513597043,2
1992-06-20,29.26856384256881,2
1992-06-21,28.80780411756524,2
1992-06-22,29.348476297470498,2
1992-06-23,29.224475343193014,2
1992-06-24,27.928617343407737,2
1992-06-25,28.102406731053655,2
1992-06-26,27.815993718210542,2
1992-06-27,27.80202336761979,2
1992-06-28,27.283899928764527,2
1992-06-29,26.824524868725284,2
1992-06-30,26.55339476752993,2
1992-07-01,27.20811985546305,2
1992-07-02,26.476014404510842,2
1992-07-03,26.16542057714122,2
1992-07-04,26.407409975561055,2
1992-07-05,26.946546845096016,2
1992-07-06,26.792905253104273,2
1992-07-07,27.12725058784025,2
1992-07-08,26.728804718446426,2
1992-07-09,27.498160900657535,2
1992-04-11,16.687864150207623,3
1992-04-12,19.433262217339756,3
1992-04-13,20.825807843326828,3
1992-04-14,23.10065407022443,3
1992-04-15,24.15521601832808,3
1992-04-16,26.232058881173188,3
1992-04-17,27.465001043749663,3
1992-04-18,28.14208550274447,3
1992-04-19,28.89536543827399,3
1992-04-20,29.61702027723516,3
1992-04-21,29.64091314641709,3
1992-04-22,29.762830478256678,3
1992-04-23,29.834647298665224,3
1992-04-24,30.24445878527238,3
1992-04-25,31.055283144821686,3
1992-04-26,30.516132565262104,3
1992-04-27,30.804228889842285,3
1992-04-28,28.02914878060435,3
1992-04-29,29.021170831363737,3
1992-04-30,29.40925784318575,3
1992-05-01,30.046417776075856,3
1992-05-02,30.019305840462046,3
1992-05-03,30.38560920142028,3
1992-05-04,31.026442363052332,3
1992-05-05,29.7542516580217,3
1992-05-06,29.962010626063737,3
1992-05-07,29.818638825294347,3
1992-05-08,28.971904686074417,3
1992-05-09,29.19730612280784,3
1992-05-10,29.103655471923854,3
1992-05-11,28.867314194415297,3
1992-05-12,29.246452159356913,3
1992-05-13,35.394525476592335,3
1992-05-14,36.86914116373139,3
1992-05-15,28.569710710162585,3
1992-05-16,27.131478861206755,3
1992-05-17,25.397857270658502,3
1992-05-18,25.330277470135876,3
1992-05-19,24.595895656985842,3
1992-05-20,25.576498079333692,3
1992-05-21,26.617447994124547,3
1992-05-22,26.860503844211777,3
1992-05-23,27.44217347138728,3
1992-05-24,28.05178263490532,3
1992-05-25,26.271710295780363,3
1992-05-26,27.177155498592153,3
1992-05-27,27.37931125663522,3
1992-05-28,27.854699526341374,3
1992-05-29,28.12401609427104,3
1992-05-30,29.238379086268704,3
1992-05-31,29.638416068084137,3
1992-06-01,30.96380784092579,3
1992-06-02,30.713393271245458,3
1992-06-03,30.593397126205353,3
1992-06-04,30.693727820896278,3
1992-06-05,32.463179091440495,3
1992-06-06,32.34865942670591,3
1992-06-07,32.174883424485685,3
1992-06-08,33.057680325330594,3
1992-06-09,33.94150382283371,3
1992-06-10,32.16777251607952,3
1992-06-11,32.19283433324685,3
1992-06-12,32.53075991180903,3
1992-06-13,32.943445820295054,3
1992-06-14,32.975693283739,3
1992-06-15,32.92233338482186,3
1992-06-16,33.00586770222121,3
1992-06-17,30.5911343338098,3
1992-06-18,33.5156711038241,3
1992-06-19,33.48737254441116,3
1992-06-20,33.491365586053654,3
1992-06-21,33.47206624176375,3
1992-06-22,33.49550859947988,3
1992-06-23,33.540544236408714,3
1992-06-24,33.92640571056503,3
1992-06-25,33.221214779586404,3
1992-06-26,33.048106607290634,3
1992-06-27,33.25285642094616,3
1992-06-28,34.26307417677631,3
1992-06-29,34.13973500938422,3
1992-06-30,33.73922766015804,3
1992-07-01,33.834443011404254,3
1992-07-02,33.30474893394825,3
1992-07-03,33.12368850455667,3
1992-07-04,33.17209130487411,3
1992-07-05,30.550415877467106,3
1992-07-06,29.378443375053386,3
1992-07-07,28.208342018632056,3
1992-07-08,27.781194612005983,3
1992-07-09,27.09408252428581,3
1992-04-11,6.403597174141483,4
1992-04-12,7.48654319889425,4
1992-04-13,8.321282802138033,4
1992-04-14,8.591744397940518,4
1992-04-15,8.462884857128506,4
1992-04-16,8.318295452124989,4
1992-04-17,8.325305686414277,4
1992-04-18,8.346990659491158,4
1992-04-19,8.249456937347666,4
1992-04-20,8.329708802822088,4
1992-04-21,8.46998149917006,4
1992-04-22,8.492181872708215,4
1992-04-23,8.818272999908213,4
1992-04-24,8.788421385864762,4
1992-04-25,8.709282324421837,4
1992-04-26,8.677235684879186,4
1992-04-27,8.729919653459062,4
1992-04-28,8.779777666551976,4
1992-04-29,8.953983254145443,4
1992-04-30,8.769537753065672,4
1992-05-01,8.729980736587832,4
1992-05-02,8.883169541233114,4
1992-05-03,8.880178373438516,4
1992-05-04,9.009619612042606,4
1992-05-05,9.183819783857087,4
1992-05-06,9.095303000668604,4
1992-05-07,9.171311701001345,4
1992-05-08,8.363834440913205,4
1992-05-09,9.077163773970014,4
1992-05-10,9.078276968806628,4
1992-05-11,9.140619625131887,4
1992-05-12,9.1069589979513,4
1992-05-13,9.30002109042458,4
1992-05-14,9.252572694896967,4
1992-05-15,9.295677096167271,4
1992-05-16,9.278724310935935,4
1992-05-17,9.176205540524302,4
1992-05-18,9.149010745404134,4
1992-05-19,9.134644063014939,4
1992-05-20,9.130823827043507,4
1992-05-21,8.882451788903968,4
1992-05-22,9.335004350397316,4
1992-05-23,9.334805027532651,4
1992-05-24,9.189267403750907,4
1992-05-25,9.404887993207474,4
1992-05-26,9.280301817839351,4
1992-05-27,9.226559165217148,4
1992-05-28,9.754498294289048,4
1992-05-29,9.490126679030316,4
1992-05-30,8.581261430817218,4
1992-05-31,8.672825149950539,4
1992-06-01,9.630128431309904,4
1992-06-02,9.42192137879708,4
1992-06-03,9.605693016198622,4
1992-06-04,9.70603011065662,4
1992-06-05,9.624162268839317,4
1992-06-06,9.71486562428603,4
1992-06-07,9.80662744662943,4
1992-06-08,9.969045418265377,4
1992-06-09,10.05736530750397,4
1992-06-10,10.007290853496848,4
1992-06-11,9.95829489578686,4
1992-06-12,9.943881542349306,4
1992-06-13,9.845900585178306,4
1992-06-14,9.798102380432326,4
1992-06-15,9.883806976038063,4
1992-06-16,9.991076070019588,4
1992-06-17,10.13200296045628,4
1992-06-18,10.029415177413822,4
1992-06-19,10.123261795606965,4
1992-06-20,10.136956733927777,4
1992-06-21,9.803236905988477,4
1992-06-22,9.60484238776385,4
1992-06-23,9.655286404177469,4
1992-06-24,9.694768342724325,4
1992-06-25,9.918540359244314,4
1992-06-26,9.668183614550406,4
1992-06-27,9.686643969474218,4
1992-06-28,9.822590067134593,4
1992-06-29,9.918346858764838,4
1992-06-30,9.645119725924141,4
1992-07-01,9.693448442370357,4
1992-07-02,10.132191409757922,4
1992-07-03,10.190435815702125,4
1992-07-04,10.244658744321953,4
1992-07-05,10.324457907181968,4
1992-07-06,10.544185099336346,4
1992-07-07,10.10166798759472,4
1992-07-08,10.046230094007399,4
1992-07-09,10.274142182318343,4
1992-04-11,7.159280377996224,5
1992-04-12,10.122783426845405,5
1992-04-13,8.916819136629192,5
1992-04-14,10.212815200408544,5
1992-04-15,10.753576629711034,5
1992-04-16,9.399777480402811,5
1992-04-17,10.453325218983956,5
1992-04-18,11.197772538197219,5
1992-04-19,12.076353819269077,5
1992-04-20,13.064858580002676,5
1992-04-21,12.937701934831875,5
1992-04-22,12.455366037735919,5
1992-04-23,13.553185892561869,5
1992-04-24,13.704866091427839,5
1992-04-25,12.55790457778466,5
1992-04-26,12.326723792499715,5
1992-04-27,12.268455728553628,5
1992-04-28,14.435776648856807,5
1992-04-29,14.19977689073003,5
1992-04-30,15.828414874168903,5
1992-05-01,15.48860494897776,5
1992-05-02,16.010519889678818,5
1992-05-03,15.83897617242296,5
1992-05-04,15.029433550545457,5
1992-05-05,16.043747539532113,5
1992-05-06,15.287495225559883,5
1992-05-07,15.361463318541718,5
1992-05-08,14.528034818984635,5
1992-05-09,14.383040390768112,5
1992-05-10,16.019683642878103,5
1992-05-11,15.661110334070273,5
1992-05-12,15.985222252122336,5
1992-05-13,16.07318657381616,5
1992-05-14,16.61634448783295,5
1992-05-15,16.37379648046859,5
1992-05-16,17.574075604387478,5
1992-05-17,16.726360789105208,5
1992-05-18,16.362343028191866,5
1992-05-19,15.532531945357286,5
1992-05-20,16.703018272140415,5
1992-05-21,16.896440443802117,5
1992-05-22,17.454027012678484,5
1992-05-23,17.78438634419559,5
1992-05-24,18.567523930478462,5
1992-05-25,18.50738266960802,5
1992-05-26,18.317236300326147,5
1992-05-27,18.35576253761858,5
1992-05-28,18.68608866927905,5
1992-05-29,17.966993173622907,5
1992-05-30,18.94106794489287,5
1992-05-31,19.01029348051792,5
1992-06-01,18.470576727643017,5
1992-06-02,18.532774123382598,5
1992-06-03,18.418659640207395,5
1992-06-04,18.094398899180096,5
1992-06-05,18.811397976913163,5
1992-06-06,17.087313575986748,5
1992-06-07,19.40372309770533,5
1992-06-08,16.111312760012517,5
1992-06-09,15.336686743707237,5
1992-06-10,15.804925978052843,5
1992-06-11,15.161744521633722,5
1992-06-12,15.962801603263157,5
1992-06-13,15.735100687163946,5
1992-06-14,15.817671760327991,5
1992-06-15,16.095028578818926,5
1992-06-16,15.925947332213545,5
1992-06-17,15.135373194370981,5
1992-06-18,14.252531671583842,5
1992-06-19,14.905676904037472,5
1992-06-20,15.476622757683678,5
1992-06-21,16.171942468171096,5
1992-06-22,16.268343312624335,5
1992-06-23,16.93715502385356,5
1992-06-24,18.0356345798696,5
1992-06-25,17.9661539963758,5
1992-06-26,18.00954577457457,5
1992-06-27,19.14749370719256,5
1992-06-28,18.22193741546211,5
1992-06-29,18.224166815825775,5
1992-06-30,18.13796860882952,5
1992-07-01,18.330725614304704,5
1992-07-02,18.26595867910904,5
1992-07-03,18.423315861316347,5
1992-07-04,18.83347268479183,5
1992-07-05,18.79944448703568,5
1992-07-06,18.98823356180481,5
1992-07-07,19.029208423712863,5
1992-07-08,19.33843092443172,5
1992-07-09,18.95996839280393,5
1992-04-11,6.498565654647386,6
1992-04-12,6.587265551079297,6
1992-04-13,6.679899504082606,6
1992-04-14,6.758991666597811,6
1992-04-15,6.682034239288273,6
1992-04-16,6.7656690615286275,6
1992-04-17,6.748484959679653,6
1992-04-18,6.768883581236791,6
1992-04-19,6.8804021535376725,6
1992-04-20,7.100298549477266,6
1992-04-21,6.913406630707116,6
1992-04-22,6.890944890854365,6
1992-04-23,6.919129782616618,6
1992-04-24,6.9704821381012465,6
1992-04-25,6.658588543515275,6
1992-04-26,6.817705759629399,6
1992-04-27,6.834488573065803,6
1992-04-28,6.922528540329037,6
1992-04-29,6.905769389838769,6
1992-04-30,7.096413681208213,6
1992-05-01,7.100416932268226,6
1992-05-02,7.049547657956191,6
1992-05-03,7.014012441380974,6
1992-05-04,6.9213847228032215,6
1992-05-05,6.995522394946735,6
1992-05-06,6.875821742624492,6
1992-05-07,6.862093021502475,6
1992-05-08,6.940174853561274,6
1992-05-09,6.886959064627678,6
1992-05-10,6.850169873686243,6
1992-05-11,6.799676341716092,6
1992-05-12,6.868247242093108,6
1992-05-13,6.880822160108407,6
1992-05-14,7.275667173102717,6
1992-05-15,7.283470260529074,6
1992-05-16,7.1813287047363765,6
1992-05-17,7.207520400607036,6
1992-05-18,7.153707444179519,6
1992-05-19,7.141807007203614,6
1992-05-20,7.101628348487977,6
1992-05-21,6.931394279296544,6
1992-05-22,6.850984638646134,6
1992-05-23,7.032043161675333,6
1992-05-24,7.161195900638048,6
1992-05-25,7.059118523819285,6
1992-05-26,6.687037797656585,6
1992-05-27,6.509535746559302,6
1992-05-28,6.4978128565178706,6
1992-05-29,6.325552447978797,6
1992-05-30,6.181189448445605,6
1992-05-31,6.094245831908943,6
1992-06-01,6.132184977337051,6
1992-06-02,6.463521960453109,6
1992-06-03,6.246816489546414,6
1992-06-04,6.292073839286122,6
1992-06-05,6.238913738031727,6
1992-06-06,6.154068623184712,6
1992-06-07,6.184715664455406,6
1992-06-08,6.07512918147797,6
1992-06-09,6.057542544860486,6
1992-06-10,5.951545717907291,6
1992-06-11,6.072796867444914,6
1992-06-12,6.074230005386886,6
1992-06-13,6.068216964917793,6
1992-06-14,6.071848250463812,6
1992-06-15,6.137989071084641,6
1992-06-16,6.097003391255619,6
1992-06-17,6.100272303788246,6
1992-06-18,6.07112153727112,6
1992-06-19,6.041262978361532,6
1992-06-20,6.030241454218589,6
1992-06-21,5.917203108292306,6
1992-06-22,5.893033987361208,6
1992-06-23,5.874435272419827,6
1992-06-24,5.871193214469836,6
1992-06-25,5.9174482976212825,6
1992-06-26,5.778935678792105,6
1992-06-27,5.8181578824791735,6
1992-06-28,5.6341605211752945,6
1992-06-29,5.4620881011025535,6
1992-06-30,5.244866757162748,6
1992-07-01,5.146341218133488,6
1992-07-02,5.076651453613636,6
1992-07-03,4.877332257485915,6
1992-07-04,4.614245603165545,6
1992-07-05,4.478895726338506,6
1992-07-06,4.324235439120196,6
1992-07-07,4.193243867150657,6
1992-07-08,4.132512455394817,6
1992-07-09,4.0771438791276235,6
1992-04-11,13.563396892909285,7
1992-04-12,14.376870104138764,7
1992-04-13,14.970959685225765,7
1992-04-14,15.042834022397361,7
1992-04-15,15.336451801620521,7
1992-04-16,15.348347409121919,7
1992-04-17,15.31221472272318,7
1992-04-18,15.303676482418162,7
1992-04-19,14.8507725704609,7
1992-04-20,14.801407631783974,7
1992-04-21,14.73563353769157,7
1992-04-22,14.882024644781843,7
1992-04-23,14.805216598270572,7
1992-04-24,14.861283402338259,7
1992-04-25,14.669083433025222,7
1992-04-26,14.469451669300256,7
1992-04-27,13.882747381739065,7
1992-04-28,14.115078651075615,7
1992-04-29,13.442763426689257,7
1992-04-30,12.582693509013968,7
1992-05-01,11.04648609413204,7
1992-05-02,11.013521035169113,7
1992-05-03,10.20303999061599,7
1992-05-04,9.916960744257521,7
1992-05-05,9.827447451078609,7
1992-05-06,9.85713000108215,7
1992-05-07,9.914917424797611,7
1992-05-08,10.075893972666854,7
1992-05-09,10.40277563295296,7
1992-05-10,10.654264826918599,7
1992-05-11,10.781821708586396,7
1992-05-12,10.865108465267287,7
1992-05-13,11.339018080438604,7
1992-05-14,10.54216707663932,7
1992-05-15,10.836309852005197,7
1992-05-16,10.827440569341903,7
1992-05-17,10.946708999515213,7
1992-05-18,11.08780174589718,7
1992-05-19,11.018289254596766,7
1992-05-20,10.970106836329164,7
1992-05-21,11.007323970560845,7
1992-05-22,10.908803030793337,7
1992-05-23,10.248477698889804,7
1992-05-24,9.609367764815557,7
1992-05-25,9.262225222969697,7
1992-05-26,9.463778431672239,7
1992-05-27,9.88162573362176,7
1992-05-28,9.845618496667436,7
1992-05-29,9.728252121144019,7
1992-05-30,8.9941590712003,7
1992-05-31,8.782793778234572,7
1992-06-01,8.397261670651158,7
1992-06-02,8.799525246355204,7
1992-06-03,8.878774529186973,7
1992-06-04,9.041879999032576,7
1992-06-05,9.698400102672322,7
1992-06-06,9.04491003356174,7
1992-06-07,8.881547722924164,7
1992-06-08,9.212696831470454,7
1992-06-09,10.077746189163822,7
1992-06-10,10.259695263014017,7
1992-06-11,10.570722657999628,7
1992-06-12,9.967717275402963,7
1992-06-13,9.507529749349327,7
1992-06-14,9.55504615906657,7
1992-06-15,10.240954120380549,7
1992-06-16,9.88649141952489,7
1992-06-17,9.745988039759032,7
1992-06-18,8.932029487588329,7
1992-06-19,8.683420781492897,7
1992-06-20,8.70775230986797,7
1992-06-21,8.793725951305827,7
1992-06-22,8.481880883124738,7
1992-06-23,8.421172298692893,7
1992-06-24,8.538111404347234,7
1992-06-25,8.588005155189796,7
1992-06-26,8.626719226025541,7
1992-06-27,8.602512922005776,7
1992-06-28,8.704143993667476,7
1992-06-29,8.711804119334337,7
1992-06-30,8.648259941794958,7
1992-07-01,8.725144813763555,7
1992-07-02,8.745605807223797,7
1992-07-03,8.765102078368193,7
1992-07-04,8.735415187857688,7
1992-07-05,8.74781739018442,7
1992-07-06,8.777148995239106,7
1992-07-07,8.799763112130027,7
1992-07-08,8.69142956064574,7
1992-07-09,8.665790577479946,7
1992-04-11,13.860844740263722,8
1992-04-12,14.584192189710384,8
1992-04-13,15.472422132479442,8
1992-04-14,15.379672639687087,8
1992-04-15,15.82973920501636,8
1992-04-16,16.808540828013673,8
1992-04-17,16.523900946004726,8
1992-04-18,16.283137662234626,8
1992-04-19,16.888259928489024,8
1992-04-20,17.616427048394307,8
1992-04-21,18.739234233563213,8
1992-04-22,18.152837058028137,8
1992-04-23,18.418931029842547,8
1992-04-24,18.298986909329056,8
1992-04-25,19.46624361517014,8
1992-04-26,18.569506678904478,8
1992-04-27,18.563709755034566,8
1992-04-28,19.13127164750712,8
1992-04-29,17.547139104376644,8
1992-04-30,17.447511360712255,8
1992-05-01,20.733530448140964,8
1992-05-02,18.842346609519936,8
1992-05-03,19.228984934298264,8
1992-05-04,18.98832114512264,8
1992-05-05,19.005409152396734,8
1992-05-06,19.78352820605382,8
1992-05-07,19.89841875941586,8
1992-05-08,19.210685005644216,8
1992-05-09,19.179839290370943,8
1992-05-10,19.004190983027968,8
1992-05-11,19.48616944726788,8
1992-05-12,19.814931824310353,8
1992-05-13,19.15495965694214,8
1992-05-14,19.59761174443931,8
1992-05-15,19.418210955710986,8
1992-05-16,18.889426456741457,8
1992-05-17,19.690188686603836,8
1992-05-18,19.676337285599384,8
1992-05-19,19.594453496563773,8
1992-05-20,19.649539558502287,8
1992-05-21,19.681721747606826,8
1992-05-22,19.434899189424087,8
1992-05-23,21.096410463475298,8
1992-05-24,20.818720811420338,8
1992-05-25,21.18429603644513,8
1992-05-26,21.658332849188906,8
1992-05-27,21.84722276293963,8
1992-05-28,21.992866473878813,8
1992-05-29,21.861039090679608,8
1992-05-30,22.80662777373672,8
1992-05-31,23.262989801777373,8
1992-06-01,20.89818904869872,8
1992-06-02,22.721034876891167,8
1992-06-03,22.182452414602995,8
1992-06-04,22.908403565619682,8
1992-06-05,23.234167824485304,8
1992-06-06,22.23115319159389,8
1992-06-07,22.669930406448906,8
1992-06-08,22.295096657190477,8
1992-06-09,23.000679134176043,8
1992-06-10,24.224732895564486,8
1992-06-11,23.354181477922488,8
1992-06-12,23.322570250603068,8
1992-06-13,22.503639071507042,8
1992-06-14,23.661685988353874,8
1992-06-15,23.257779727311174,8
1992-06-16,23.666399996175222,8
1992-06-17,22.230609968464233,8
1992-06-18,24.02803379526052,8
1992-06-19,23.334600332779452,8
1992-06-20,23.779364412924252,8
1992-06-21,23.22157721455972,8
1992-06-22,21.82919234622328,8
1992-06-23,23.417072978406534,8
1992-06-24,24.54398938329594,8
1992-06-25,23.35750238849041,8
1992-06-26,23.47252314205471,8
1992-06-27,23.2173642381034,8
1992-06-28,25.07124246174576,8
1992-06-29,23.369717920568622,8
1992-06-30,23.625354782290103,8
1992-07-01,24.668153251177248,8
1992-07-02,23.442658362184677,8
1992-07-03,23.24452604046481,8
1992-07-04,25.222653929622695,8
1992-07-05,24.86039653309448,8
1992-07-06,23.643020048369717,8
1992-07-07,23.805132635188194,8
1992-07-08,22.09887264841258,8
1992-07-09,22.305354132432857,8
1992-04-11,37.16607848076718,9
1992-04-12,37.2486677839607,9
1992-04-13,36.479621278561154,9
1992-04-14,36.83240060678844,9
1992-04-15,37.43573261183059,9
1992-04-16,37.512176039927965,9
1992-04-17,37.74795010889771,9
1992-04-18,37.36332320168307,9
1992-04-19,38.67586522948817,9
1992-04-20,38.44850490353227,9
1992-04-21,36.7860082667824,9
